Instrument,Enterprise Value,Original Announcement Date Time
NTST.N,,
KNL.N,1278709553.01,2021-04-28T20:15:30Z
KNL.N,1181612538.04,2021-02-10T21:19:20Z
KNL.N,1068636260.96,2020-10-26T20:15:11Z
KNL.N,1090034336.8,2020-07-23T20:33:55Z
KNL.N,998434326.32,2020-04-27T20:17:10Z
KNL.N,1694806345.48,2020-02-18T21:15:13Z
KNL.N,1711311434.65,2019-10-23T20:15:15Z
KNL.N,1587832589.44,2019-07-24T20:17:00Z
KNL.N,1400000686.97,2019-04-25T20:24:30Z
KNL.N,1274152801.6,2019-02-06T21:15:06Z
KNL.N,1631868189.8,2018-10-29T20:15:05Z
KNL.N,1518016547.46,2018-07-30T20:15:04Z
KNL.N,1506210345.59,2018-04-25T17:00:00Z
KNL.N,1326117143.04,2018-02-08T17:00:00Z
KNL.N,1199750520.0,2017-10-23T16:00:00Z
KNL.N,1217672541.5,2017-07-27T21:01:00Z
KNL.N,1415128650.4,2017-04-24T17:00:00Z
KNL.N,1580256861.95,2017-02-10T21:02:00Z
KNL.N,1304497382.35,2016-10-20T16:00:00Z
KNL.N,1395919951.24,2016-07-27T17:00:00Z
MGTX.OQ,439605313.39,2021-05-11T12:03:00Z
MGTX.OQ,459503376.0,2021-03-11T13:16:21Z
MGTX.OQ,329492652.12,2020-11-05T13:39:23Z
MGTX.OQ,272966267.32,2020-08-06T12:16:52Z
MGTX.OQ,284423141.04,2020-05-07T20:40:04Z
MGTX.OQ,509340574.12,2020-03-11T21:08:28Z
MGTX.OQ,329526893.45,2019-11-07T13:11:35Z
MGTX.OQ,691975157.08,2019-08-07T12:12:23Z
MGTX.OQ,344480597.82,2019-05-14T12:11:43Z
MGTX.OQ,195961253.48,2019-03-26T20:16:47Z
MGTX.OQ,281184937.2,2018-11-08T13:43:14Z
MGTX.OQ,209519048.72,2018-08-08T12:24:48Z
MGTX.OQ,,2018-06-04T17:00:00Z
MGTX.OQ,,2018-11-08T13:43:14Z
MGTX.OQ,,2018-08-08T12:24:48Z
MGTX.OQ,,
AXTI.OQ,507879759.38,2021-04-28T20:05:02Z
AXTI.OQ,399255000.0,2021-02-18T21:05:03Z
AXTI.OQ,237423502.92,2020-10-28T20:08:53Z
AXTI.OQ,177975541.12,2020-07-22T20:06:18Z
AXTI.OQ,117072565.76,2020-04-22T20:07:48Z
AXTI.OQ,152793051.7,2020-02-19T21:05:10Z
AXTI.OQ,122852311.92,2019-10-30T20:10:12Z
AXTI.OQ,130429041.28,2019-07-24T20:05:14Z
AXTI.OQ,151822017.55,2019-04-24T20:07:14Z
AXTI.OQ,140563521.35,2019-02-20T21:12:45Z
AXTI.OQ,249974106.6,2018-10-31T20:10:02Z
AXTI.OQ,236938782.35,2018-07-25T20:10:02Z
AXTI.OQ,240147435.75,2018-04-25T17:00:00Z
AXTI.OQ,281999692.8,2018-02-21T17:00:00Z
AXTI.OQ,292645983.45,2017-10-25T17:00:00Z
AXTI.OQ,173274353.05,2017-07-26T21:11:00Z
AXTI.OQ,154035889.4,2017-04-26T21:10:00Z
AXTI.OQ,116630043.2,2017-02-22T21:12:00Z
AXTI.OQ,137272764.14,2016-10-26T21:10:00Z
AXTI.OQ,75030351.44,2016-07-27T17:00:00Z
ROL.N,16936769297.66,2021-04-28T11:30:04Z
ROL.N,19312253652.91,2021-01-27T12:30:02Z
ROL.N,17835810401.61,2020-10-28T14:42:41Z
ROL.N,14014233163.11,2020-07-29T11:30:03Z
ROL.N,12073075708.1,2020-04-29T11:30:02Z
ROL.N,11055191634.16,2020-01-29T12:30:03Z
ROL.N,11379099068.81,2019-10-23T11:30:04Z
ROL.N,11997902280.34,2019-07-24T11:30:03Z
ROL.N,13515227268.34,2019-04-24T11:30:09Z
ROL.N,11700703030.8,2019-01-23T12:30:04Z
ROL.N,13122367083.67,2018-10-24T11:30:04Z
ROL.N,11384436832.62,2018-07-25T11:30:06Z
ROL.N,11050290341.66,2018-04-25T17:00:00Z
ROL.N,10035333915.62,2018-01-24T17:00:00Z
ROL.N,9944715291.88,2017-10-25T17:00:00Z
ROL.N,8680308372.25,2017-07-26T17:00:00Z
ROL.N,7932871676.09,2017-04-26T12:30:00Z
ROL.N,7215529222.44,2017-01-25T13:31:00Z
ROL.N,6252565714.08,2016-10-26T17:00:00Z
ROL.N,6274836289.9,2016-07-27T12:30:00Z
CNNE.N,3220522802.34,2021-05-10T20:01:00Z
CNNE.N,3402021966.15,2021-02-22T21:17:35Z
CNNE.N,3091511688.7,2020-11-09T11:32:19Z
CNNE.N,2762876356.4,2020-08-07T10:30:54Z
CNNE.N,2291318737.17,2020-05-07T10:59:49Z
CNNE.N,2570297615.82,2020-02-21T11:25:00Z
CNNE.N,2094384819.24,2019-11-12T20:14:47Z
CNNE.N,2285542594.16,2019-08-08T20:47:28Z
CNNE.N,2002646767.92,2019-05-09T19:01:57Z
CNNE.N,999070557.76,2019-03-14T10:33:52Z
CNNE.N,1508916489.55,2018-11-08T11:27:36Z
CNNE.N,1322818552.65,2018-08-13T10:25:00Z
CNNE.N,1313084576.98,2018-05-09T17:00:00Z
CNNE.N,1167125560.52,2018-03-14T17:00:00Z
CNNE.N,988133892.5,2017-11-28T23:00:00Z
CNNE.N,856366210.0,2017-10-19T17:00:00Z
CNNE.N,1026160587.5,2017-07-24T17:00:00Z
CNNE.N,,2017-10-19T17:00:00Z
CNNE.N,,2017-11-28T23:00:00Z
ASAN.N,5461655947.52,2021-06-03T20:06:45Z
ASAN.N,5625363666.33,2021-03-10T21:08:57Z
ASAN.N,3348281268.69,2020-12-09T21:05:36Z
ASAN.N,,2020-09-18T21:23:05Z
ASAN.N,,2020-08-24T20:56:04Z
ASAN.N,,
AOS.N,10364804555.2,2021-04-29T10:55:03Z
AOS.N,8275262932.12,2021-01-28T11:56:50Z
AOS.N,8127518649.6,2020-10-29T10:50:04Z
AOS.N,7305334093.04,2020-07-30T10:55:04Z
AOS.N,5916113965.3,2020-05-05T10:55:03Z
AOS.N,7503254155.52,2020-01-28T11:55:03Z
AOS.N,7649087025.07,2019-10-29T10:55:03Z
AOS.N,7665786892.84,2019-07-30T10:55:05Z
AOS.N,8601540710.28,2019-04-30T11:02:04Z
AOS.N,6833305436.9,2019-01-29T11:55:03Z
AOS.N,8680773761.67,2018-10-30T10:55:05Z
AOS.N,9712757344.4,2018-07-25T10:55:02Z
AOS.N,10521288112.07,2018-04-25T17:00:00Z
AOS.N,10126241414.56,2018-01-30T17:00:00Z
AOS.N,9935788788.19,2017-10-25T16:00:00Z
AOS.N,9381272083.71,2017-07-26T11:50:00Z
AOS.N,8521054576.92,2017-04-27T11:55:00Z
AOS.N,7803790682.9,2017-02-02T12:08:00Z
AOS.N,8276455358.07,2016-10-26T11:03:00Z
AOS.N,7328328625.44,2016-07-26T12:02:00Z
EEFT.OQ,6964842554.9,2021-04-28T22:55:00Z
EEFT.OQ,7195236452.92,2021-02-10T04:20:15Z
EEFT.OQ,5361479630.9,2020-10-28T03:30:10Z
EEFT.OQ,5727629294.26,2020-07-29T04:10:10Z
EEFT.OQ,5072782282.0,2020-04-29T01:00:10Z
EEFT.OQ,9176978749.96,2020-02-11T08:18:39Z
EEFT.OQ,7332730105.1,2019-10-23T01:00:05Z
EEFT.OQ,8310817575.44,2019-07-23T23:15:00Z
EEFT.OQ,6968902064.24,2019-04-30T00:20:20Z
EEFT.OQ,4866014687.78,2019-02-08T04:25:04Z
EEFT.OQ,4873097551.32,2018-10-19T01:10:03Z
EEFT.OQ,4138413218.11,2018-07-24T22:00:03Z
EEFT.OQ,3814684538.12,2018-04-25T17:00:00Z
EEFT.OQ,4081668735.18,2018-02-07T17:00:00Z
EEFT.OQ,4662224233.42,2017-10-20T16:00:00Z
EEFT.OQ,4386411736.56,2017-07-25T23:20:00Z
EEFT.OQ,4325584084.16,2017-04-26T02:50:00Z
EEFT.OQ,3651971082.35,2017-02-09T01:45:00Z
EEFT.OQ,4140930887.38,2016-10-21T02:27:00Z
EEFT.OQ,3546218178.3,2016-07-27T01:45:00Z
DKS.N,5939839496.5,2021-05-26T11:30:07Z
DKS.N,4764433211.75,2021-03-09T12:30:06Z
DKS.N,4399469489.6,2020-11-24T12:30:05Z
DKS.N,3424017643.52,2020-08-26T11:30:06Z
DKS.N,2772843038.14,2020-06-02T11:30:06Z
DKS.N,4042006904.25,2020-03-10T11:30:06Z
DKS.N,4124815875.85,2019-11-26T12:30:04Z
DKS.N,3434306414.86,2019-08-22T11:30:04Z
DKS.N,3742093815.26,2019-05-29T11:30:04Z
DKS.N,3411568436.5,2019-03-12T11:30:04Z
DKS.N,4040582792.5,2018-11-28T12:30:03Z
DKS.N,3484088360.71,2018-08-29T12:06:06Z
DKS.N,3543423316.76,2018-05-30T17:00:00Z
DKS.N,3346204798.7,2018-03-13T17:00:00Z
DKS.N,3340490349.2,2017-11-14T17:00:00Z
DKS.N,4184857712.01,2017-08-15T12:30:00Z
DKS.N,5747378761.65,2017-05-16T17:00:00Z
DKS.N,5620464133.32,2017-03-07T23:00:00Z
DKS.N,6437481485.75,2016-11-15T12:30:00Z
DKS.N,5895822023.71,2016-08-16T17:00:00Z
IAC.OQ,17252373617.31,2021-05-06T20:31:08Z
IAC.OQ,13955419265.5,2021-02-03T21:37:50Z
IAC.OQ,7692680935.7,2020-11-05T21:40:06Z
IAC.OQ,28262320526.05,2020-08-10T20:25:42Z
IAC.OQ,17338212960.68,2020-05-06T20:24:21Z
IAC.OQ,22908236379.29,2020-02-05T21:43:00Z
IAC.OQ,21081146250.32,2019-11-06T22:14:45Z
IAC.OQ,19690538386.21,2019-08-07T20:57:58Z
IAC.OQ,16714628021.54,2019-05-08T21:17:33Z
IAC.OQ,12672107822.87,2019-02-07T21:25:22Z
IAC.OQ,16950768301.25,2018-11-07T21:31:22Z
IAC.OQ,11695389566.68,2018-08-08T17:00:00Z
IAC.OQ,13157755174.28,2018-05-09T16:00:00Z
IAC.OQ,9469338249.96,2018-02-07T16:00:00Z
IAC.OQ,6995435762.98,2017-11-08T17:00:00Z
IAC.OQ,4773224501.08,2017-08-02T17:00:00Z
IAC.OQ,4521848580.93,2017-05-03T16:00:00Z
IAC.OQ,4711545007.5,2017-02-28T16:00:00Z
IAC.OQ,4889330406.21,2016-11-02T17:00:00Z
IAC.OQ,4297734404.925,2016-07-27T17:00:00Z
CVX.N,241417587837.41,2021-04-30T10:32:41Z
CVX.N,202296066548.85,2021-01-29T12:30:00Z
CVX.N,162627288256.0,2020-10-30T10:45:00Z
CVX.N,194023308649.36,2020-07-31T10:45:00Z
CVX.N,160074272979.0,2020-05-01T13:01:16Z
CVX.N,249039077851.51,2020-01-31T12:00:00Z
CVX.N,246404441496.8,2019-11-01T12:30:00Z
CVX.N,260159556650.32,2019-08-02T12:30:00Z
CVX.N,259454730776.8,2019-04-26T12:30:00Z
CVX.N,233075143603.51,2019-02-01T13:30:00Z
CVX.N,261768467388.0,2018-11-02T12:30:00Z
CVX.N,273615670018.54,2018-07-27T12:30:00Z
CVX.N,252296281314.24,2018-04-27T17:00:00Z
CVX.N,272918622046.32,2018-02-02T17:00:00Z
CVX.N,259178815957.5,2017-10-27T16:00:00Z
CVX.N,236979630543.37,2017-07-28T13:30:00Z
CVX.N,242878564260.22,2017-04-28T14:01:00Z
CVX.N,262481448964.0,2017-01-27T13:30:00Z
CVX.N,233354218414.4,2016-10-28T12:30:00Z
CVX.N,234926938563.84,2016-07-29T13:30:00Z
PACK.N,1909144359.24,2021-05-06T11:30:00Z
PACK.N,1399858808.32,2021-03-04T14:03:54Z
PACK.N,1071664999.04,2020-11-06T14:35:34Z
PACK.N,921487135.44,2020-07-30T17:32:13Z
PACK.N,840405760.4,2020-05-11T13:28:19Z
PACK.N,977985134.3,2020-03-17T10:24:35Z
PACK.N,839668228.7,2020-02-25T00:00:00Z
PACK.N,992272908.25,2019-08-13T13:16:09Z
PACK.N,424847984.0,2019-05-07T19:17:25Z
PACK.N,701042257.0,2019-03-01T11:28:37Z
PACK.N,688122228.0,2018-11-08T11:12:12Z
PACK.N,685884916.0,2018-08-06T11:29:38Z
PACK.N,678454020.0,2018-05-10T23:00:00Z
PACK.N,,2018-03-29T17:00:00Z
PACK.N,,2018-01-05T17:00:00Z
PACK.N,,
ENS.N,4432433510.4,2021-05-20T20:16:04Z
ENS.N,4146818292.1,2021-02-10T21:19:06Z
ENS.N,3573760495.16,2020-11-11T21:15:00Z
ENS.N,3429529229.07,2020-08-12T20:15:10Z
ENS.N,2923538678.48,2020-06-01T20:49:10Z
ENS.N,4049034541.72,2020-02-05T21:15:10Z
ENS.N,3584772101.48,2019-11-06T22:04:24Z
ENS.N,3690938553.5,2019-08-07T20:15:10Z
ENS.N,3546109006.12,2019-05-29T22:50:58Z
ENS.N,3903559167.73,2019-02-06T21:26:53Z
ENS.N,3743524574.67,2018-11-07T21:15:11Z
ENS.N,3245202837.2,2018-08-08T20:28:07Z
ENS.N,2988640180.23,2018-05-30T17:00:00Z
ENS.N,3072852382.58,2018-02-07T17:00:00Z
ENS.N,3208530808.35,2017-11-08T17:00:00Z
ENS.N,3265636924.75,2017-08-09T21:16:00Z
ENS.N,3535575237.78,2017-05-30T17:00:00Z
ENS.N,3562629344.7,2017-02-08T17:00:00Z
ENS.N,3191018764.53,2016-11-09T17:00:00Z
ENS.N,2849912707.42,2016-08-10T17:00:00Z
BANF.OQ,2044509003.97,2021-04-15T20:23:36Z
BANF.OQ,1641237312.4,2021-01-21T21:30:05Z
BANF.OQ,1108856160.44,2020-10-15T20:15:04Z
BANF.OQ,1130998373.87,2020-07-16T20:30:05Z
BANF.OQ,900417337.75,2020-04-21T20:30:03Z
BANF.OQ,1820487093.92,2020-01-17T16:45:03Z
BANF.OQ,1584210477.56,2019-10-17T20:30:05Z
BANF.OQ,1631555888.08,2019-07-18T20:39:23Z
BANF.OQ,1519998894.2,2019-04-18T20:32:43Z
BANF.OQ,1400179907.4,2019-01-17T21:30:02Z
BANF.OQ,1779817014.25,2018-10-19T18:53:33Z
BANF.OQ,1750639328.0,2018-07-19T20:35:27Z
BANF.OQ,1551034219.6,2018-04-19T17:00:00Z
BANF.OQ,1414591672.45,2018-01-18T17:00:00Z
BANF.OQ,1622632606.5,2017-10-19T17:00:00Z
BANF.OQ,1353793261.6,2017-07-20T16:00:00Z
BANF.OQ,1249374712.4,2017-04-20T18:24:00Z
BANF.OQ,1278244038.15,2017-01-19T18:38:00Z
BANF.OQ,967989468.33,2016-10-20T17:00:00Z
BANF.OQ,718196546.72,2016-07-21T21:15:00Z
GAN.OQ,712526529.4,2021-05-17T20:20:16Z
GAN.OQ,590366141.36,
GAN.OQ,432266379.0,2020-11-16T21:38:20Z
GAN.OQ,673565159.5,2020-08-20T21:14:58Z
GAN.OQ,149144575.203656,2020-06-16T20:31:46Z
GAN.OQ,,
BFLY.N,2674109753.47,2021-05-13T12:07:55Z
BFLY.N,896151401.0,2021-03-29T20:01:00Z
BFLY.N,419450898.0,2020-11-16T21:08:06Z
BFLY.N,417230813.0,2020-08-14T20:10:59Z
BFLY.N,,2020-05-18T21:04:31Z
BFLY.N,,
XONE.OQ,557104984.64,2021-05-17T20:41:58Z
XONE.OQ,143623899.93,2021-03-11T21:22:37Z
XONE.OQ,195538148.52,2020-11-05T21:36:57Z
XONE.OQ,125123446.05,2020-08-06T20:17:18Z
XONE.OQ,89222651.93,2020-05-07T20:21:02Z
XONE.OQ,118047321.6,2020-03-12T20:26:04Z
XONE.OQ,143912537.35,2019-11-07T21:24:02Z
XONE.OQ,148398464.68,2019-08-07T20:47:15Z
XONE.OQ,134764450.22,2019-05-09T12:06:45Z
XONE.OQ,101174027.78,2019-03-14T10:33:54Z
XONE.OQ,143988369.16,2018-11-08T13:43:51Z
XONE.OQ,104761002.52,2018-08-09T16:00:00Z
XONE.OQ,104405426.32,2018-05-10T23:00:00Z
XONE.OQ,115580399.6,2018-03-15T23:00:00Z
XONE.OQ,167270471.84,2017-11-09T23:00:00Z
XONE.OQ,161471116.05,2017-08-09T16:00:00Z
XONE.OQ,139688220.31,2017-05-10T17:00:00Z
XONE.OQ,124512411.24,2017-03-16T17:00:00Z
XONE.OQ,216690176.4,2016-11-09T17:00:00Z
XONE.OQ,139958743.4,2016-08-09T16:00:00Z
SNCY.OQ,2090473848.76,2021-05-05T20:28:04Z
SNCY.OQ,,
SNCY.OQ,,2021-05-05T20:28:04Z
SNCY.OQ,,2020-12-22T23:09:10Z
AGCO.N,11700657118.95,2021-04-29T11:30:00Z
AGCO.N,8269490692.08,2021-02-04T12:30:00Z
AGCO.N,6654959044.42,2020-11-03T12:30:00Z
AGCO.N,5545766413.28,2020-07-30T11:30:01Z
AGCO.N,5061206036.0,2020-05-05T11:30:00Z
AGCO.N,6816200842.25,2020-02-06T12:30:00Z
AGCO.N,7344188514.7,2019-10-29T11:30:00Z
AGCO.N,7598511751.87,2019-07-30T11:30:00Z
AGCO.N,6998912171.05,2019-05-02T11:54:00Z
AGCO.N,5552079799.57,2019-02-05T12:46:00Z
AGCO.N,6465827535.91,2018-10-30T11:45:00Z
AGCO.N,6555956716.72,2018-07-31T11:45:00Z
AGCO.N,6994094370.65,2018-05-01T17:00:00Z
AGCO.N,7093710641.94,2018-02-06T17:00:00Z
AGCO.N,7677906415.15,2017-10-31T17:00:00Z
AGCO.N,6965718855.3,2017-07-27T17:00:00Z
AGCO.N,6446872682.74,2017-04-28T17:00:00Z
AGCO.N,5971030162.66,2017-02-07T17:00:00Z
AGCO.N,5749489679.24,2016-10-26T17:00:00Z
AGCO.N,5093809093.13,2016-08-04T13:00:00Z
DK.N,3301001790.66,2021-05-04T20:15:12Z
DK.N,2864072931.06,2021-02-23T21:15:13Z
DK.N,2604767063.26,2020-11-05T12:56:20Z
DK.N,3053775978.17,2020-08-04T21:29:41Z
DK.N,2753486833.68,2020-05-05T23:22:44Z
DK.N,3744256174.83,2020-02-25T21:15:11Z
DK.N,3862419443.1,2019-11-04T21:47:50Z
DK.N,4251184981.56,2019-08-05T10:47:06Z
DK.N,3766051919.22,2019-05-06T10:45:19Z
DK.N,3415289590.45,2019-02-19T23:00:09Z
DK.N,4490541593.86,2018-11-07T01:03:41Z
DK.N,5301315882.37,2018-08-07T22:27:18Z
DK.N,4534798781.3,2018-05-08T17:00:00Z
DK.N,3693347030.7,2018-02-27T17:00:00Z
DK.N,3075348456.56,2017-11-09T17:00:00Z
DK.N,2598580000.0,2017-08-02T17:00:00Z
DK.N,1923313572.91,2017-05-08T17:00:00Z
DK.N,1823595433.84,2017-02-27T17:00:00Z
DK.N,1871124237.59,2016-10-31T22:20:00Z
DK.N,1581726837.37,2016-08-04T17:00:00Z
HPE.N,32097350813.88,2021-06-01T20:05:00Z
HPE.N,27533787655.4,2021-03-02T21:05:00Z
HPE.N,22869353984.32,2020-12-01T21:05:01Z
HPE.N,23723553119.85,2020-08-25T20:05:00Z
HPE.N,24592717220.32,2020-05-21T20:05:00Z
HPE.N,28765457689.49,2020-03-03T21:05:00Z
HPE.N,31542916643.78,2019-11-25T21:05:00Z
HPE.N,28257565726.88,2019-08-27T20:05:00Z
HPE.N,30569680717.47,2019-05-23T20:05:00Z
HPE.N,30419396645.75,2019-02-21T21:05:00Z
HPE.N,29738636315.75,2018-12-04T21:05:07Z
HPE.N,30507561561.04,2018-08-28T20:05:07Z
HPE.N,33355140527.15,2018-05-22T17:00:00Z
HPE.N,32358232948.4,2018-02-22T17:00:00Z
HPE.N,27034941190.72,2017-11-21T17:00:00Z
HPE.N,37317530020.04,2017-09-05T21:46:00Z
HPE.N,36732035021.3,2017-05-31T21:35:00Z
HPE.N,43763054027.96,2017-02-23T21:05:00Z
HPE.N,40200623310.76,2016-11-22T17:00:00Z
HPE.N,40851242783.8,2016-09-07T17:00:00Z
PNC.N,97259434501.72,2021-04-16T11:10:09Z
PNC.N,90454455705.0,2021-01-15T11:52:42Z
PNC.N,79223108353.41,2020-10-14T16:14:45Z
PNC.N,82844440261.14,2020-07-15T11:08:18Z
PNC.N,104489727764.48,2020-04-15T10:51:08Z
PNC.N,123035142867.56,2020-01-15T12:16:05Z
PNC.N,116644207664.64,2019-10-16T17:21:25Z
PNC.N,124208397108.48,2019-07-17T10:40:16Z
PNC.N,108599111948.52,2019-04-12T10:43:27Z
PNC.N,103889141568.48,2019-01-16T16:53:04Z
PNC.N,114202336093.17,2018-10-12T10:45:24Z
PNC.N,116503281800.5,2018-07-13T10:55:15Z
PNC.N,123644329676.16,2018-04-13T17:00:00Z
PNC.N,117364337977.49,2018-01-12T17:00:00Z
PNC.N,111873666204.42,2017-10-13T17:00:00Z
PNC.N,105781772937.67,2017-07-14T17:00:00Z
PNC.N,101774429784.56,2017-04-13T17:00:00Z
PNC.N,101851222691.52,2017-01-13T11:33:00Z
PNC.N,87167048882.06,2016-10-14T17:00:00Z
PNC.N,86846958954.43,2016-07-15T11:35:00Z
PFBC.OQ,129872043.84,2021-04-20T20:30:27Z
PFBC.OQ,113562896.41,2021-01-25T21:13:47Z
PFBC.OQ,-201329179.16,2020-10-19T21:17:22Z
PFBC.OQ,107742656.8,2020-07-21T20:30:38Z
PFBC.OQ,141846904.46,2020-05-11T00:00:00Z
PFBC.OQ,499086181.63,2020-01-22T21:32:46Z
PFBC.OQ,489609623.12,2019-10-16T12:00:12Z
PFBC.OQ,517980263.25,2019-07-17T20:01:01Z
PFBC.OQ,233083451.64,
PFBC.OQ,237266624.8,
PFBC.OQ,566458386.5,2018-10-17T20:13:00Z
PFBC.OQ,673799593.74,2018-07-18T17:00:00Z
PFBC.OQ,780266239.8,2018-04-19T17:00:00Z
PFBC.OQ,533330412.48,2018-01-22T17:00:00Z
PFBC.OQ,548744237.45,2017-10-24T17:00:00Z
PFBC.OQ,469113797.29,2017-07-18T21:56:00Z
PFBC.OQ,556986069.62,2017-04-19T17:00:00Z
PFBC.OQ,562912344.94,2017-01-19T17:00:00Z
PFBC.OQ,305231675.25,2016-10-19T21:15:00Z
PFBC.OQ,151875306.875,2016-07-21T21:15:00Z
XPEL.OQ,1403738137.21,2021-05-10T11:02:02Z
XPEL.OQ,1400814740.32,2021-03-11T12:04:17Z
XPEL.OQ,699660023.76,2020-11-10T22:17:51Z
XPEL.OQ,413427646.08,2020-08-12T11:56:54Z
XPEL.OQ,269442731.94,2020-05-14T12:38:17Z
XPEL.OQ,393624400.05,2020-03-16T12:52:57Z
XPEL.OQ,319329597.6,2019-11-08T21:54:15Z
XPEL.OQ,144664036.8,2019-08-21T12:29:07Z
XPEL.OQ,163112667.97,2019-05-30T15:25:31Z
XPEL.OQ,168910933.4,2019-04-03T11:02:26Z
XPEL.OQ,183241214.9,2018-11-14T13:30:00Z
XPEL.OQ,107713667.3,2018-08-29T12:41:05Z
XPEL.OQ,48233639.75,2018-05-23T17:00:00Z
XPEL.OQ,,2018-03-28T17:00:00Z
XPEL.OQ,,2017-11-15T17:00:00Z
XPEL.OQ,,2017-08-28T17:00:00Z
XPEL.OQ,,2017-05-24T17:00:00Z
XPEL.OQ,40420539.5,2017-03-27T17:00:00Z
XPEL.OQ,37099683.5,2016-11-17T17:00:00Z
XPEL.OQ,32329351.5,2016-08-29T17:00:00Z
KRNY.OQ,1862400152.88,2021-04-29T20:21:07Z
KRNY.OQ,1786913362.56,2021-01-28T21:20:09Z
KRNY.OQ,1704329591.63,2020-10-30T20:02:54Z
KRNY.OQ,1837138910.56,2020-07-31T20:04:51Z
KRNY.OQ,2082717177.93,2020-04-29T20:34:24Z
KRNY.OQ,2448083761.34,2020-01-30T21:16:50Z
KRNY.OQ,2407299100.16,2019-10-30T20:33:51Z
KRNY.OQ,2506252874.33,2019-07-30T20:34:38Z
KRNY.OQ,2470275200.75,2019-04-29T20:30:32Z
KRNY.OQ,2521160317.0,2019-01-30T21:36:59Z
KRNY.OQ,2758119320.0,2018-10-30T20:33:32Z
KRNY.OQ,2549532956.85,2018-07-30T16:00:00Z
KRNY.OQ,1858744980.0,2018-04-27T16:00:00Z
KRNY.OQ,1951672903.6,2018-01-30T16:00:00Z
KRNY.OQ,2058664656.8,2017-10-30T17:00:00Z
KRNY.OQ,2070368144.65,2017-07-28T16:00:00Z
KRNY.OQ,2135849697.25,2017-04-28T16:00:00Z
KRNY.OQ,2060812317.9,2017-01-31T17:00:00Z
KRNY.OQ,1830148623.23,2016-10-28T21:30:00Z
KRNY.OQ,1769678397.36,2016-08-04T23:00:00Z
SUI.N,21158152051.68,2021-04-26T20:49:29Z
SUI.N,19963207587.2,2021-02-17T22:21:36Z
SUI.N,17233337256.17,2020-10-21T20:46:44Z
SUI.N,16496535480.64,2020-07-22T21:07:40Z
SUI.N,15326168866.15,2020-04-22T20:20:05Z
SUI.N,17449423480.2,2020-02-19T21:46:25Z
SUI.N,16886431096.85,2019-10-23T20:47:42Z
SUI.N,14878949799.19,2019-07-24T20:41:22Z
SUI.N,13839972625.72,2019-04-24T20:49:05Z
SUI.N,11981772229.14,2019-02-20T21:18:47Z
SUI.N,11719925856.66,2018-10-24T20:53:30Z
SUI.N,11309308711.12,2018-07-25T20:56:47Z
SUI.N,10520653209.29,2018-04-23T16:00:00Z
SUI.N,10538833490.08,2018-02-21T17:00:00Z
SUI.N,9745371389.52,2017-10-23T17:00:00Z
SUI.N,9758428159.25,2017-07-26T22:06:00Z
SUI.N,9165776696.78,2017-04-27T16:00:00Z
SUI.N,8830032471.44,2017-02-23T17:00:00Z
SUI.N,8904999033.92,2016-11-01T17:00:00Z
SUI.N,8714052906.88,2016-08-02T11:30:00Z
TSLA.OQ,636293950926.72,2021-04-26T20:56:40Z
TSLA.OQ,662714110256.11,2021-01-27T22:13:20Z
TSLA.OQ,400426220356.3,2020-10-21T20:44:12Z
TSLA.OQ,208195012488.81,2020-07-22T20:57:54Z
TSLA.OQ,103835423064.0,2020-04-29T20:59:56Z
TSLA.OQ,84386702436.38,2020-01-29T22:14:57Z
TSLA.OQ,52593378057.93,2019-10-23T21:29:01Z
TSLA.OQ,49006479770.16,2019-07-24T20:57:51Z
TSLA.OQ,59065637351.82,2019-04-24T21:17:42Z
TSLA.OQ,66828781520.0,2019-01-30T21:20:45Z
TSLA.OQ,55324324736.88,2018-10-24T20:30:47Z
TSLA.OQ,68971587270.75,2018-08-01T20:37:36Z
TSLA.OQ,54320459898.33,2018-05-02T17:00:00Z
TSLA.OQ,60669887433.25,2018-02-07T17:00:00Z
TSLA.OQ,64870091545.3,2017-11-01T17:00:00Z
TSLA.OQ,65782029134.96,2017-08-02T17:00:00Z
TSLA.OQ,50670493246.7,2017-05-03T17:00:00Z
TSLA.OQ,39310473089.31,2017-02-22T17:00:00Z
TSLA.OQ,30193393482.78,2016-10-26T17:00:00Z
TSLA.OQ,31005357911.36,2016-08-03T17:00:00Z
CDAY.N,13152794222.17,2021-05-05T20:15:00Z
CDAY.N,16229487999.68,2021-02-09T21:21:15Z
CDAY.N,12613334220.05,2020-11-05T21:15:04Z
CDAY.N,11936079474.12,2020-08-05T20:21:01Z
CDAY.N,7676442956.22,2020-05-06T20:15:12Z
CDAY.N,10146840062.0,2020-02-05T21:15:01Z
CDAY.N,7503396279.13,2019-11-07T21:15:01Z
CDAY.N,7499781001.8,2019-07-30T20:15:00Z
CDAY.N,7551302280.3,2019-05-01T20:15:00Z
CDAY.N,5262258457.9,2019-02-06T21:15:00Z
CDAY.N,6269035951.85,2018-10-29T10:00:00Z
CDAY.N,5036882792.52,2018-08-08T20:30:04Z
CDAY.N,,2018-05-22T17:00:00Z
CDAY.N,,2019-02-06T21:15:00Z
CDAY.N,,2018-10-29T12:05:33Z
CDAY.N,,2018-08-08T20:30:04Z
CDAY.N,,
CLBK.OQ,2269301769.16,2021-04-28T20:05:01Z
