Instrument,Market Capitalization,Original Announcement Date Time
KNL.N,838809553.01,2021-04-28T20:15:30Z
KNL.N,744012538.04,2021-02-10T21:19:20Z
KNL.N,611536260.96,2020-10-26T20:15:11Z
KNL.N,618334336.8,2020-07-23T20:33:55Z
KNL.N,522734326.32,2020-04-27T20:17:10Z
KNL.N,1257306345.48,2020-02-18T21:15:13Z
KNL.N,1261811434.65,2019-10-23T20:15:15Z
KNL.N,1143432589.44,2019-07-24T20:17:00Z
KNL.N,941000686.97,2019-04-25T20:24:30Z
KNL.N,814423801.6,2019-02-06T21:15:06Z
KNL.N,1158610189.8,2018-10-29T20:15:05Z
KNL.N,1027711547.46,2018-07-30T20:15:04Z
KNL.N,999418345.59,2018-04-25T17:00:00Z
KNL.N,1137021143.04,2018-02-08T17:00:00Z
KNL.N,986436520.0,2017-10-23T16:00:00Z
KNL.N,989644541.5,2017-07-27T21:01:00Z
KNL.N,1175400650.4,2017-04-24T17:00:00Z
KNL.N,1371505861.95,2017-02-10T21:02:00Z
KNL.N,1122247382.35,2016-10-20T16:00:00Z
KNL.N,1191207951.24,2016-07-27T17:00:00Z
MGTX.OQ,638990313.39,2021-05-11T12:03:00Z
MGTX.OQ,669023731.0,2021-03-11T13:16:21Z
MGTX.OQ,508577038.12,2020-11-05T13:39:23Z
MGTX.OQ,467777448.32,2020-08-06T12:16:52Z
MGTX.OQ,494832791.04,2020-05-07T20:40:04Z
MGTX.OQ,736573958.12,2020-03-11T21:08:28Z
MGTX.OQ,582857516.45,2019-11-07T13:11:35Z
MGTX.OQ,896248174.08,2019-08-07T12:12:23Z
MGTX.OQ,571755736.82,2019-05-14T12:11:43Z
MGTX.OQ,264007132.48,2019-03-26T20:16:47Z
MGTX.OQ,369704195.2,2018-11-08T13:43:14Z
MGTX.OQ,311530152.72,2018-08-08T12:24:48Z
MGTX.OQ,,2018-06-04T17:00:00Z
MGTX.OQ,,2018-11-08T13:43:14Z
MGTX.OQ,,2018-08-08T12:24:48Z
MGTX.OQ,,
AXTI.OQ,491892759.38,2021-04-28T20:05:02Z
AXTI.OQ,395241000.0,2021-02-18T21:05:03Z
AXTI.OQ,250902502.92,2020-10-28T20:08:53Z
AXTI.OQ,194426541.12,2020-07-22T20:06:18Z
AXTI.OQ,131053565.76,2020-04-22T20:07:48Z
AXTI.OQ,174956051.7,2020-02-19T21:05:10Z
AXTI.OQ,143128311.92,2019-10-30T20:10:12Z
AXTI.OQ,158799041.28,2019-07-24T20:05:14Z
AXTI.OQ,177982017.55,2019-04-24T20:07:14Z
AXTI.OQ,171989521.35,2019-02-20T21:12:45Z
AXTI.OQ,282503106.6,2018-10-31T20:10:02Z
AXTI.OQ,278039782.35,2018-07-25T20:10:02Z
AXTI.OQ,285927435.75,2018-04-25T17:00:00Z
AXTI.OQ,338354692.8,2018-02-21T17:00:00Z
AXTI.OQ,353689983.45,2017-10-25T17:00:00Z
AXTI.OQ,244988353.05,2017-07-26T21:11:00Z
AXTI.OQ,223768889.4,2017-04-26T21:10:00Z
AXTI.OQ,156285043.2,2017-02-22T21:12:00Z
AXTI.OQ,168107764.14,2016-10-26T21:10:00Z
AXTI.OQ,103168351.44,2016-07-27T17:00:00Z
ROL.N,16939091297.66,2021-04-28T11:30:04Z
ROL.N,19207730652.91,2021-01-27T12:30:02Z
ROL.N,17761250401.61,2020-10-28T14:42:41Z
ROL.N,13894062163.11,2020-07-29T11:30:03Z
ROL.N,11845857708.1,2020-04-29T11:30:02Z
ROL.N,10857967634.16,2020-01-29T12:30:03Z
ROL.N,11157461068.81,2019-10-23T11:30:04Z
ROL.N,11748493280.34,2019-07-24T11:30:03Z
ROL.N,13631834268.34,2019-04-24T11:30:09Z
ROL.N,11816188030.8,2019-01-23T12:30:04Z
ROL.N,13241019083.67,2018-10-24T11:30:04Z
ROL.N,11472321832.62,2018-07-25T11:30:06Z
ROL.N,11134609341.66,2018-04-25T17:00:00Z
ROL.N,10142383915.62,2018-01-24T17:00:00Z
ROL.N,10058111291.88,2017-10-25T17:00:00Z
ROL.N,8875145372.25,2017-07-26T17:00:00Z
ROL.N,8095349676.09,2017-04-26T12:30:00Z
ROL.N,7358314222.44,2017-01-25T13:31:00Z
ROL.N,6391828714.08,2016-10-26T17:00:00Z
ROL.N,6401301289.9,2016-07-27T12:30:00Z
CNNE.N,3631222802.34,2021-05-10T20:01:00Z
CNNE.N,4057621966.15,2021-02-22T21:17:35Z
CNNE.N,3415111688.7,2020-11-09T11:32:19Z
CNNE.N,3699276356.4,2020-08-07T10:30:54Z
CNNE.N,2663018737.17,2020-05-07T10:59:49Z
CNNE.N,2936097615.82,2020-02-21T11:25:00Z
CNNE.N,1983984819.24,2019-11-12T20:14:47Z
CNNE.N,2093042594.16,2019-08-08T20:47:28Z
CNNE.N,1752146767.92,2019-05-09T19:01:57Z
CNNE.N,1230270557.76,2019-03-14T10:33:52Z
CNNE.N,1505416489.55,2018-11-08T11:27:36Z
CNNE.N,1314418552.65,2018-08-13T10:25:00Z
CNNE.N,1336384576.98,2018-05-09T17:00:00Z
CNNE.N,1201825560.52,2018-03-14T17:00:00Z
CNNE.N,1112433892.5,2017-11-28T23:00:00Z
CNNE.N,1024866210.0,2017-10-19T17:00:00Z
CNNE.N,859460587.5,2017-07-24T17:00:00Z
CNNE.N,,2017-10-19T17:00:00Z
CNNE.N,,2017-11-28T23:00:00Z
ASAN.N,5446784947.52,2021-06-03T20:06:45Z
ASAN.N,5629503666.33,2021-03-10T21:08:57Z
ASAN.N,3418433268.69,2020-12-09T21:05:36Z
ASAN.N,,2020-09-18T21:23:05Z
ASAN.N,,2020-08-24T20:56:04Z
ASAN.N,,
AOS.N,10923904555.2,2021-04-29T10:55:03Z
AOS.N,8851662932.12,2021-01-28T11:56:50Z
AOS.N,8522618649.6,2020-10-29T10:50:04Z
AOS.N,7592934093.04,2020-07-30T10:55:04Z
AOS.N,6125413965.3,2020-05-05T10:55:03Z
AOS.N,7770654155.52,2020-01-28T11:55:03Z
AOS.N,7843687025.07,2019-10-29T10:55:03Z
AOS.N,7884986892.84,2019-07-30T10:55:05Z
AOS.N,8950440710.28,2019-04-30T11:02:04Z
AOS.N,7256905436.9,2019-01-29T11:55:03Z
AOS.N,9105273761.67,2018-10-30T10:55:05Z
AOS.N,10123057344.4,2018-07-25T10:55:02Z
AOS.N,10907788112.07,2018-04-25T17:00:00Z
AOS.N,10535841414.56,2018-01-30T17:00:00Z
AOS.N,10253988788.19,2017-10-25T16:00:00Z
AOS.N,9747072083.71,2017-07-26T11:50:00Z
AOS.N,8873954576.92,2017-04-27T11:55:00Z
AOS.N,8234790682.9,2017-02-02T12:08:00Z
AOS.N,8619055358.07,2016-10-26T11:03:00Z
AOS.N,7713528625.44,2016-07-26T12:02:00Z
EEFT.OQ,7300276554.9,2021-04-28T22:55:00Z
EEFT.OQ,7581475452.92,2021-02-10T04:20:15Z
EEFT.OQ,4763529630.9,2020-10-28T03:30:10Z
EEFT.OQ,5002354294.26,2020-07-29T04:10:10Z
EEFT.OQ,4474528282.0,2020-04-29T01:00:10Z
EEFT.OQ,8512618749.96,2020-02-11T08:18:39Z
EEFT.OQ,7971430105.1,2019-10-23T01:00:05Z
EEFT.OQ,8742428575.44,2019-07-23T23:15:00Z
EEFT.OQ,7406258064.24,2019-04-30T00:20:20Z
EEFT.OQ,5278746687.78,2019-02-08T04:25:04Z
EEFT.OQ,5113475551.32,2018-10-19T01:10:03Z
EEFT.OQ,4295796218.11,2018-07-24T22:00:03Z
EEFT.OQ,4063966538.12,2018-04-25T17:00:00Z
EEFT.OQ,4439430735.18,2018-02-07T17:00:00Z
EEFT.OQ,4979669233.42,2017-10-20T16:00:00Z
EEFT.OQ,4580851736.56,2017-07-25T23:20:00Z
EEFT.OQ,4482959084.16,2017-04-26T02:50:00Z
EEFT.OQ,3781291082.35,2017-02-09T01:45:00Z
EEFT.OQ,4262940887.38,2016-10-21T02:27:00Z
EEFT.OQ,3601102178.3,2016-07-27T01:45:00Z
DKS.N,7372777496.5,2021-05-26T11:30:07Z
DKS.N,6004007211.75,2021-03-09T12:30:06Z
DKS.N,5048207489.6,2020-11-24T12:30:05Z
DKS.N,4080585643.52,2020-08-26T11:30:06Z
DKS.N,2429726038.14,2020-06-02T11:30:06Z
DKS.N,3887240904.25,2020-03-10T11:30:06Z
DKS.N,3493137875.85,2019-11-26T12:30:04Z
DKS.N,3109539414.86,2019-08-22T11:30:04Z
DKS.N,3465016815.26,2019-05-29T11:30:04Z
DKS.N,3465177436.5,2019-03-12T11:30:04Z
DKS.N,3689023792.5,2018-11-28T12:30:03Z
DKS.N,3437301360.71,2018-08-29T12:06:06Z
DKS.N,3303969316.76,2018-05-30T17:00:00Z
DKS.N,3382171798.7,2018-03-13T17:00:00Z
DKS.N,2931017349.2,2017-11-14T17:00:00Z
DKS.N,4124663712.01,2017-08-15T12:30:00Z
DKS.N,5758160761.65,2017-05-16T17:00:00Z
DKS.N,5779916133.32,2017-03-07T23:00:00Z
DKS.N,6256513485.75,2016-11-15T12:30:00Z
DKS.N,5850522023.71,2016-08-16T17:00:00Z
IAC.OQ,19201211617.31,2021-05-06T20:31:08Z
IAC.OQ,16158964265.5,2021-02-03T21:37:50Z
IAC.OQ,10219337935.7,2020-11-05T21:40:06Z
IAC.OQ,30417527526.05,2020-08-10T20:25:42Z
IAC.OQ,18673038960.68,2020-05-06T20:24:21Z
IAC.OQ,22988397379.29,2020-02-05T21:43:00Z
IAC.OQ,20073079250.32,2019-11-06T22:14:45Z
IAC.OQ,18911327386.21,2019-08-07T20:57:58Z
IAC.OQ,15762993021.54,2019-05-08T21:17:33Z
IAC.OQ,11893743822.87,2019-02-07T21:25:22Z
IAC.OQ,16034924301.25,2018-11-07T21:31:22Z
IAC.OQ,10728019566.68,2018-08-08T17:00:00Z
IAC.OQ,12191260174.28,2018-05-09T16:00:00Z
IAC.OQ,8552261249.96,2018-02-07T16:00:00Z
IAC.OQ,6080722762.98,2017-11-08T17:00:00Z
IAC.OQ,4490181501.08,2017-08-02T17:00:00Z
IAC.OQ,4179967580.93,2017-05-03T16:00:00Z
IAC.OQ,4353315007.5,2017-02-28T16:00:00Z
IAC.OQ,4478198406.21,2016-11-02T17:00:00Z
IAC.OQ,3794763404.925,2016-07-27T17:00:00Z
CVX.N,202040587837.41,2021-04-30T10:32:41Z
CVX.N,162570066548.85,2021-01-29T12:30:00Z
CVX.N,134447288256.0,2020-10-30T10:45:00Z
CVX.N,166616308649.36,2020-07-31T10:45:00Z
CVX.N,135281272979.0,2020-05-01T13:01:16Z
CVX.N,226820077851.51,2020-01-31T12:00:00Z
CVX.N,224257441496.8,2019-11-01T12:30:00Z
CVX.N,237025556650.32,2019-08-02T12:30:00Z
CVX.N,234049730776.8,2019-04-26T12:30:00Z
CVX.N,207873143603.51,2019-02-01T13:30:00Z
CVX.N,234306467388.0,2018-11-02T12:30:00Z
CVX.N,241602670018.54,2018-07-27T12:30:00Z
CVX.N,217845281314.24,2018-04-27T17:00:00Z
CVX.N,237782622046.32,2018-02-02T17:00:00Z
CVX.N,222662815957.5,2017-10-27T16:00:00Z
CVX.N,197705630543.37,2017-07-28T13:30:00Z
CVX.N,203418564260.22,2017-04-28T14:01:00Z
CVX.N,222190448964.0,2017-01-27T13:30:00Z
CVX.N,194289218414.4,2016-10-28T12:30:00Z
CVX.N,197763938563.84,2016-07-29T13:30:00Z
PACK.N,1521644359.24,2021-05-06T11:30:00Z
PACK.N,1014858808.32,2021-03-04T14:03:54Z
PACK.N,676564999.04,2020-11-06T14:35:34Z
PACK.N,524287135.44,2020-07-30T17:32:13Z
PACK.N,443605760.4,2020-05-11T13:28:19Z
PACK.N,576985134.3,2020-03-17T10:24:35Z
PACK.N,326468228.7,2020-02-25T00:00:00Z
PACK.N,476772908.25,2019-08-13T13:16:09Z
PACK.N,422812500.0,2019-05-07T19:17:25Z
PACK.N,413737500.0,2019-03-01T11:28:37Z
PACK.N,400950000.0,2018-11-08T11:12:12Z
PACK.N,400125000.0,2018-08-06T11:29:38Z
PACK.N,393937500.0,2018-05-10T23:00:00Z
PACK.N,,2018-03-29T17:00:00Z
PACK.N,,2018-01-05T17:00:00Z
PACK.N,,
ENS.N,3875978510.4,2021-05-20T20:16:04Z
ENS.N,3536469292.1,2021-02-10T21:19:06Z
ENS.N,2912674495.16,2020-11-11T21:15:00Z
ENS.N,2682545229.07,2020-08-12T20:15:10Z
ENS.N,2095136678.48,2020-06-01T20:49:10Z
ENS.N,3192983541.72,2020-02-05T21:15:10Z
ENS.N,2853933101.48,2019-11-06T22:04:24Z
ENS.N,2935691553.5,2019-08-07T20:15:10Z
ENS.N,2805057006.12,2019-05-29T22:50:58Z
ENS.N,3204542167.73,2019-02-06T21:26:53Z
ENS.N,3670077574.67,2018-11-07T21:15:11Z
ENS.N,3143284837.2,2018-08-08T20:28:07Z
ENS.N,2907302180.23,2018-05-30T17:00:00Z
ENS.N,2933161382.58,2018-02-07T17:00:00Z
ENS.N,3002064808.35,2017-11-08T17:00:00Z
ENS.N,3144420924.75,2017-08-09T21:16:00Z
ENS.N,3424858237.78,2017-05-30T17:00:00Z
ENS.N,3388414344.7,2017-02-08T17:00:00Z
ENS.N,3001848764.53,2016-11-09T17:00:00Z
ENS.N,2631769707.42,2016-08-10T17:00:00Z
BANF.OQ,2314851003.97,2021-04-15T20:23:36Z
BANF.OQ,1920655312.4,2021-01-21T21:30:05Z
BANF.OQ,1334618160.44,2020-10-15T20:15:04Z
BANF.OQ,1325125373.87,2020-07-16T20:30:05Z
BANF.OQ,1091051337.75,2020-04-21T20:30:03Z
BANF.OQ,2041430093.92,2020-01-17T16:45:03Z
BANF.OQ,1809131477.56,2019-10-17T20:30:05Z
BANF.OQ,1815995888.08,2019-07-18T20:39:23Z
BANF.OQ,1700756894.2,2019-04-18T20:32:43Z
BANF.OQ,1626935907.4,2019-01-17T21:30:02Z
BANF.OQ,1962626014.25,2018-10-19T18:53:33Z
BANF.OQ,1936622328.0,2018-07-19T20:35:27Z
BANF.OQ,1732797219.6,2018-04-19T17:00:00Z
BANF.OQ,1629795672.45,2018-01-18T17:00:00Z
BANF.OQ,1806547606.5,2017-10-19T17:00:00Z
BANF.OQ,1536546261.6,2017-07-20T16:00:00Z
BANF.OQ,1428625712.4,2017-04-20T18:24:00Z
BANF.OQ,1461665038.15,2017-01-19T18:38:00Z
BANF.OQ,1138050468.33,2016-10-20T17:00:00Z
BANF.OQ,938595546.72,2016-07-21T21:15:00Z
GAN.OQ,764711529.4,2021-05-17T20:20:16Z
GAN.OQ,742965141.36,
GAN.OQ,489101379.0,2020-11-16T21:38:20Z
GAN.OQ,736546159.5,2020-08-20T21:14:58Z
GAN.OQ,154149575.203656,2020-06-16T20:31:46Z
GAN.OQ,,
BFLY.N,3219400753.47,2021-05-13T12:07:55Z
BFLY.N,896310000.0,2021-03-29T20:01:00Z
BFLY.N,420210000.0,2020-11-16T21:08:06Z
BFLY.N,418140000.0,2020-08-14T20:10:59Z
BFLY.N,,2020-05-18T21:04:31Z
BFLY.N,,
XONE.OQ,692231984.64,2021-05-17T20:41:58Z
XONE.OQ,189886899.93,2021-03-11T21:22:37Z
XONE.OQ,231522148.52,2020-11-05T21:36:57Z
XONE.OQ,141299446.05,2020-08-06T20:17:18Z
XONE.OQ,104709651.93,2020-05-07T20:21:02Z
XONE.OQ,121948321.6,2020-03-12T20:26:04Z
XONE.OQ,145267537.35,2019-11-07T21:24:02Z
XONE.OQ,152423464.68,2019-08-07T20:47:15Z
XONE.OQ,138737450.22,2019-05-09T12:06:45Z
XONE.OQ,107258027.78,2019-03-14T10:33:54Z
XONE.OQ,153098369.16,2018-11-08T13:43:51Z
XONE.OQ,114711002.52,2018-08-09T16:00:00Z
XONE.OQ,117951426.32,2018-05-10T23:00:00Z
XONE.OQ,135732399.6,2018-03-15T23:00:00Z
XONE.OQ,183232471.84,2017-11-09T23:00:00Z
XONE.OQ,183726116.05,2017-08-09T16:00:00Z
XONE.OQ,163508220.31,2017-05-10T17:00:00Z
XONE.OQ,150479411.24,2017-03-16T17:00:00Z
XONE.OQ,244549176.4,2016-11-09T17:00:00Z
XONE.OQ,169834743.4,2016-08-09T16:00:00Z
SNCY.OQ,1959220848.76,2021-05-05T20:28:04Z
SNCY.OQ,,
SNCY.OQ,,2021-05-05T20:28:04Z
SNCY.OQ,,2020-12-22T23:09:10Z
AGCO.N,10815857118.95,2021-04-29T11:30:00Z
AGCO.N,7721390692.08,2021-02-04T12:30:00Z
AGCO.N,5562559044.42,2020-11-03T12:30:00Z
AGCO.N,4152166413.28,2020-07-30T11:30:01Z
AGCO.N,3546306036.0,2020-05-05T11:30:00Z
AGCO.N,5834100842.25,2020-02-06T12:30:00Z
AGCO.N,5771388514.7,2019-10-29T11:30:00Z
AGCO.N,5956211751.87,2019-07-30T11:30:00Z
AGCO.N,5335412171.05,2019-05-02T11:54:00Z
AGCO.N,4358079799.57,2019-02-05T12:46:00Z
AGCO.N,4809627535.91,2018-10-30T11:45:00Z
AGCO.N,4829656716.72,2018-07-31T11:45:00Z
AGCO.N,5157094370.65,2018-05-01T17:00:00Z
AGCO.N,5682210641.94,2018-02-06T17:00:00Z
AGCO.N,5867606415.15,2017-10-31T17:00:00Z
AGCO.N,5357118855.3,2017-07-27T17:00:00Z
AGCO.N,4782672682.74,2017-04-28T17:00:00Z
AGCO.N,4644230162.66,2017-02-07T17:00:00Z
AGCO.N,4000589679.24,2016-10-26T17:00:00Z
AGCO.N,3887009093.13,2016-08-04T13:00:00Z
DK.N,1609001790.66,2021-05-04T20:15:12Z
DK.N,1184772931.06,2021-02-23T21:15:13Z
DK.N,820567063.26,2020-11-05T12:56:20Z
DK.N,1282375978.17,2020-08-04T21:29:41Z
DK.N,1158586833.68,2020-05-05T23:22:44Z
DK.N,2463456174.83,2020-02-25T21:15:11Z
DK.N,2696619443.1,2019-11-04T21:47:50Z
DK.N,3114184981.56,2019-08-05T10:47:06Z
DK.N,2821651919.22,2019-05-06T10:45:19Z
DK.N,2535789590.45,2019-02-19T23:00:09Z
DK.N,3561841593.86,2018-11-07T01:03:41Z
DK.N,4215115882.37,2018-08-07T22:27:18Z
DK.N,3416498781.3,2018-05-08T17:00:00Z
DK.N,2845947030.7,2018-02-27T17:00:00Z
DK.N,2176048456.56,2017-11-09T17:00:00Z
DK.N,2168080000.0,2017-08-02T17:00:00Z
DK.N,1505313572.91,2017-05-08T17:00:00Z
DK.N,1489295433.84,2017-02-27T17:00:00Z
DK.N,1159624237.59,2016-10-31T22:20:00Z
DK.N,816426837.37,2016-08-04T17:00:00Z
HPE.N,20844350813.88,2021-06-01T20:05:00Z
HPE.N,15961787655.4,2021-03-02T21:05:00Z
HPE.N,11114353984.32,2020-12-01T21:05:01Z
HPE.N,12680553119.85,2020-08-25T20:05:00Z
HPE.N,12960717220.32,2020-05-21T20:05:00Z
HPE.N,18010457689.49,2020-03-03T21:05:00Z
HPE.N,21424916643.78,2019-11-25T21:05:00Z
HPE.N,19243565726.88,2019-08-27T20:05:00Z
HPE.N,21665680717.47,2019-05-23T20:05:00Z
HPE.N,21805396645.75,2019-02-21T21:05:00Z
HPE.N,22442636315.75,2018-12-04T21:05:07Z
HPE.N,23375561561.04,2018-08-28T20:05:07Z
HPE.N,26482140527.15,2018-05-22T17:00:00Z
HPE.N,26038232948.4,2018-02-22T17:00:00Z
HPE.N,22542941190.72,2017-11-21T17:00:00Z
HPE.N,28440530020.04,2017-09-05T21:46:00Z
HPE.N,30883035021.3,2017-05-31T21:35:00Z
HPE.N,37758054027.96,2017-02-23T21:05:00Z
HPE.N,37424623310.76,2016-11-22T17:00:00Z
HPE.N,34929242783.8,2016-09-07T17:00:00Z
PNC.N,74377434501.72,2021-04-16T11:10:09Z
PNC.N,63131455705.0,2021-01-15T11:52:42Z
PNC.N,46657108353.41,2020-10-14T16:14:45Z
PNC.N,44636440261.14,2020-07-15T11:08:18Z
PNC.N,41037727764.48,2020-04-15T10:51:08Z
PNC.N,69945142867.56,2020-01-15T12:16:05Z
PNC.N,62407207664.64,2019-10-16T17:21:25Z
PNC.N,61973397108.48,2019-07-17T10:40:16Z
PNC.N,55640111948.52,2019-04-12T10:43:27Z
PNC.N,53945141568.48,2019-01-16T16:53:04Z
PNC.N,63233336093.17,2018-10-12T10:45:24Z
PNC.N,63429281800.5,2018-07-13T10:55:15Z
PNC.N,71323329676.16,2018-04-13T17:00:00Z
PNC.N,68653337977.49,2018-01-12T17:00:00Z
PNC.N,64582666204.42,2017-10-13T17:00:00Z
PNC.N,60424772937.67,2017-07-14T17:00:00Z
PNC.N,58455429784.56,2017-04-13T17:00:00Z
PNC.N,56901222691.52,2017-01-13T11:33:00Z
PNC.N,44271048882.06,2016-10-14T17:00:00Z
PNC.N,40639958954.43,2016-07-15T11:35:00Z
PFBC.OQ,952133043.84,2021-04-20T20:30:27Z
PFBC.OQ,753693896.41,2021-01-25T21:13:47Z
PFBC.OQ,479657820.84,2020-10-19T21:17:22Z
PFBC.OQ,639152656.8,2020-07-21T20:30:38Z
PFBC.OQ,503973904.46,2020-05-11T00:00:00Z
PFBC.OQ,898520181.63,2020-01-22T21:32:46Z
PFBC.OQ,799618623.12,2019-10-16T12:00:12Z
PFBC.OQ,722952263.25,2019-07-17T20:01:01Z
PFBC.OQ,686674451.64,
PFBC.OQ,663631624.8,
PFBC.OQ,896522386.5,2018-10-17T20:13:00Z
PFBC.OQ,941451593.74,2018-07-18T17:00:00Z
PFBC.OQ,983423239.8,2018-04-19T17:00:00Z
PFBC.OQ,874788412.48,2018-01-22T17:00:00Z
PFBC.OQ,856421237.45,2017-10-24T17:00:00Z
PFBC.OQ,758787797.29,2017-07-18T21:56:00Z
PFBC.OQ,761484069.62,2017-04-19T17:00:00Z
PFBC.OQ,743887344.94,2017-01-19T17:00:00Z
PFBC.OQ,505358675.25,2016-10-19T21:15:00Z
PFBC.OQ,380812306.875,2016-07-21T21:15:00Z
XPEL.OQ,1433922162.21,2021-05-10T11:02:02Z
XPEL.OQ,1423705501.32,2021-03-11T12:04:17Z
XPEL.OQ,720136529.76,2020-11-10T22:17:51Z
XPEL.OQ,431861017.08,2020-08-12T11:56:54Z
XPEL.OQ,276678221.94,2020-05-14T12:38:17Z
XPEL.OQ,404524546.05,2020-03-16T12:52:57Z
XPEL.OQ,325828644.6,2019-11-08T21:54:15Z
XPEL.OQ,149153923.8,2019-08-21T12:29:07Z
XPEL.OQ,166002792.97,2019-05-30T15:25:31Z
XPEL.OQ,171250801.4,2019-04-03T11:02:26Z
XPEL.OQ,185061349.9,2018-11-14T13:30:00Z
XPEL.OQ,107722278.3,2018-08-29T12:41:05Z
XPEL.OQ,48336919.75,2018-05-23T17:00:00Z
XPEL.OQ,38669535.8,2018-03-28T17:00:00Z
XPEL.OQ,42812700.35,2017-11-15T17:00:00Z
XPEL.OQ,46403442.96,2017-08-28T17:00:00Z
XPEL.OQ,53584928.18,2017-05-24T17:00:00Z
XPEL.OQ,37388177.5,2017-03-27T17:00:00Z
XPEL.OQ,35841080.5,2016-11-17T17:00:00Z
XPEL.OQ,29652692.5,2016-08-29T17:00:00Z
KRNY.OQ,1017139152.88,2021-04-29T20:21:07Z
KRNY.OQ,945230362.56,2021-01-28T21:20:09Z
KRNY.OQ,645417591.63,2020-10-30T20:02:54Z
KRNY.OQ,684364910.56,2020-07-31T20:04:51Z
KRNY.OQ,718892177.93,2020-04-29T20:34:24Z
KRNY.OQ,1190877761.34,2020-01-30T21:16:50Z
KRNY.OQ,1142287100.16,2019-10-30T20:33:51Z
KRNY.OQ,1203302874.33,2019-07-30T20:34:38Z
KRNY.OQ,1198219200.75,2019-04-29T20:30:32Z
KRNY.OQ,1234974317.0,2019-01-30T21:36:59Z
KRNY.OQ,1360668320.0,2018-10-30T20:33:32Z
KRNY.OQ,1377085956.85,2018-07-30T16:00:00Z
KRNY.OQ,1024964980.0,2018-04-27T16:00:00Z
KRNY.OQ,1170707903.6,2018-01-30T16:00:00Z
KRNY.OQ,1268082656.8,2017-10-30T17:00:00Z
KRNY.OQ,1283029144.65,2017-07-28T16:00:00Z
KRNY.OQ,1328018697.25,2017-04-28T16:00:00Z
KRNY.OQ,1376504317.9,2017-01-31T17:00:00Z
KRNY.OQ,1215588623.23,2016-10-28T21:30:00Z
KRNY.OQ,1176583397.36,2016-08-04T23:00:00Z
SUI.N,16756661051.68,2021-04-26T20:49:29Z
SUI.N,14933660587.2,2021-02-17T22:21:36Z
SUI.N,13819122256.17,2020-10-21T20:46:44Z
SUI.N,13335074480.64,2020-07-22T21:07:40Z
SUI.N,11652257866.15,2020-04-22T20:20:05Z
SUI.N,13911538480.2,2020-02-19T21:46:25Z
SUI.N,13460091096.85,2019-10-23T20:47:42Z
SUI.N,11623102799.19,2019-07-24T20:41:22Z
SUI.N,10236259625.72,2019-04-24T20:49:05Z
SUI.N,8783689229.14,2019-02-20T21:18:47Z
SUI.N,8701249856.66,2018-10-24T20:53:30Z
SUI.N,7838834711.12,2018-07-25T20:56:47Z
SUI.N,7299441209.29,2018-04-23T16:00:00Z
SUI.N,7361400490.08,2018-02-21T17:00:00Z
SUI.N,6768603389.52,2017-10-23T17:00:00Z
SUI.N,6867383159.25,2017-07-26T22:06:00Z
SUI.N,5906790696.78,2017-04-27T16:00:00Z
SUI.N,5594560471.44,2017-02-23T17:00:00Z
SUI.N,5731120033.92,2016-11-01T17:00:00Z
SUI.N,5260798906.88,2016-08-02T11:30:00Z
TSLA.OQ,641114950926.72,2021-04-26T20:56:40Z
TSLA.OQ,668905110256.11,2021-01-27T22:13:20Z
TSLA.OQ,399755220356.3,2020-10-21T20:44:12Z
TSLA.OQ,201189012488.81,2020-07-22T20:57:54Z
TSLA.OQ,96473423064.0,2020-04-29T20:59:56Z
TSLA.OQ,75743702436.38,2020-01-29T22:14:57Z
TSLA.OQ,43146378057.93,2019-10-23T21:29:01Z
TSLA.OQ,39500665770.16,2019-07-24T20:57:51Z
TSLA.OQ,48337835351.82,2019-04-24T21:17:42Z
TSLA.OQ,57152667520.0,2019-01-30T21:20:45Z
TSLA.OQ,45167946736.88,2018-10-24T20:30:47Z
TSLA.OQ,58230744270.75,2018-08-01T20:37:36Z
TSLA.OQ,44954663898.33,2018-05-02T17:00:00Z
TSLA.OQ,52327783433.25,2018-02-07T17:00:00Z
TSLA.OQ,56925163545.3,2017-11-01T17:00:00Z
TSLA.OQ,59397963134.96,2017-08-02T17:00:00Z
TSLA.OQ,45334165246.7,2017-05-03T17:00:00Z
TSLA.OQ,34423044089.31,2017-02-22T17:00:00Z
TSLA.OQ,30562189482.78,2016-10-26T17:00:00Z
TSLA.OQ,30967684911.36,2016-08-03T17:00:00Z
CDAY.N,12368794222.17,2021-05-05T20:15:00Z
CDAY.N,15749887999.68,2021-02-09T21:21:15Z
CDAY.N,12203034220.05,2020-11-05T21:15:04Z
CDAY.N,11495779474.12,2020-08-05T20:21:01Z
CDAY.N,7257042956.22,2020-05-06T20:15:12Z
CDAY.N,9751040062.0,2020-02-05T21:15:01Z
CDAY.N,7108196279.13,2019-11-07T21:15:01Z
CDAY.N,7070181001.8,2019-07-30T20:15:00Z
CDAY.N,7088702280.3,2019-05-01T20:15:00Z
CDAY.N,4809758457.9,2019-02-06T21:15:00Z
CDAY.N,5785235951.85,2018-10-29T10:00:00Z
CDAY.N,4537182792.52,2018-08-08T20:30:04Z
CDAY.N,,2018-05-22T17:00:00Z
CDAY.N,,2019-02-06T21:15:00Z
CDAY.N,,2018-10-29T12:05:33Z
CDAY.N,,2018-08-08T20:30:04Z
CDAY.N,,
CLBK.OQ,1906218769.16,2021-04-28T20:05:01Z
