Instrument,Common Equity - Total,Original Announcement Date Time
TRN.N,3929700000.0,2017-07-26T16:00:00Z
TRN.N,3957100000.0,2017-04-25T21:15:00Z
TRN.N,3918500000.0,2017-02-16T21:15:00Z
TRN.N,3861500000.0,2016-10-26T16:00:00Z
TRN.N,3783100000.0,2016-07-22T16:00:00Z
NTST.N,496569000.0,2021-04-29T20:15:00Z
NTST.N,494098000.0,2021-03-04T22:12:02Z
NTST.N,447074000.0,2020-10-29T21:00:33Z
NTST.N,447074000.0,2020-08-21T20:33:07Z
NTST.N,217665000.0,2020-07-17T20:04:54Z
NTST.N,217965000.0,
NTST.N,,
NTST.N,,2020-07-17T20:04:54Z
KNL.N,436500000.0,2021-04-28T20:15:30Z
KNL.N,447800000.0,2021-02-10T21:19:20Z
KNL.N,427800000.0,2020-10-26T20:15:11Z
KNL.N,404700000.0,2020-07-23T20:33:55Z
KNL.N,403700000.0,2020-04-27T20:17:10Z
KNL.N,427600000.0,2020-02-18T21:15:13Z
KNL.N,406100000.0,2019-10-23T20:15:15Z
KNL.N,408400000.0,2019-07-24T20:17:00Z
KNL.N,392800000.0,2019-04-25T20:24:30Z
KNL.N,386304000.0,2019-02-06T21:15:06Z
KNL.N,384798000.0,2018-10-29T20:15:05Z
KNL.N,368804000.0,2018-07-30T20:15:04Z
KNL.N,366135000.0,2018-04-25T17:00:00Z
KNL.N,358478000.0,2018-02-08T17:00:00Z
KNL.N,339844000.0,2017-10-23T16:00:00Z
KNL.N,320090000.0,2017-07-27T21:01:00Z
KNL.N,310963000.0,2017-04-24T17:00:00Z
KNL.N,309247000.0,2017-02-10T21:02:00Z
KNL.N,302504000.0,2016-10-20T16:00:00Z
KNL.N,287725000.0,2016-07-27T17:00:00Z
MGTX.OQ,220794000.0,2021-05-11T12:03:00Z
MGTX.OQ,238559246.0,2021-03-11T13:16:21Z
MGTX.OQ,179086247.0,2020-11-05T13:39:23Z
MGTX.OQ,172765514.0,2020-08-06T12:16:52Z
MGTX.OQ,184924786.0,2020-05-07T20:40:04Z
MGTX.OQ,190802101.0,2020-03-11T21:08:28Z
MGTX.OQ,194893370.0,2019-11-07T13:11:35Z
MGTX.OQ,129563111.0,2019-08-07T12:12:23Z
MGTX.OQ,144418250.0,2019-05-14T12:11:43Z
MGTX.OQ,81059473.0,2019-03-26T20:16:47Z
MGTX.OQ,96344071.0,2018-11-08T13:43:14Z
MGTX.OQ,108472105.0,2018-08-08T12:24:48Z
MGTX.OQ,-60915366.0,2018-06-04T17:00:00Z
MGTX.OQ,,2018-06-04T17:00:00Z
MGTX.OQ,,2018-11-08T13:43:14Z
MGTX.OQ,,2018-08-08T12:24:48Z
MGTX.OQ,,
AXTI.OQ,191617000.0,2021-04-28T20:05:02Z
AXTI.OQ,189087000.0,2021-02-18T21:05:03Z
AXTI.OQ,191862000.0,2020-10-28T20:08:53Z
AXTI.OQ,184830000.0,2020-07-22T20:06:18Z
AXTI.OQ,183484000.0,2020-04-22T20:07:48Z
AXTI.OQ,184353000.0,2020-02-19T21:05:10Z
AXTI.OQ,183386000.0,2019-10-30T20:10:12Z
AXTI.OQ,187776000.0,2019-07-24T20:05:14Z
AXTI.OQ,187996000.0,2019-04-24T20:07:14Z
AXTI.OQ,187303000.0,2019-02-20T21:12:45Z
AXTI.OQ,187593000.0,2018-10-31T20:10:02Z
AXTI.OQ,186134000.0,2018-07-25T20:10:02Z
AXTI.OQ,186135000.0,2018-04-25T17:00:00Z
AXTI.OQ,180288000.0,2018-02-21T17:00:00Z
AXTI.OQ,172859000.0,2017-10-25T17:00:00Z
AXTI.OQ,166481000.0,2017-07-26T21:11:00Z
AXTI.OQ,163427000.0,2017-04-26T21:10:00Z
AXTI.OQ,129478000.0,2017-02-22T21:12:00Z
AXTI.OQ,131225000.0,2016-10-26T21:10:00Z
AXTI.OQ,128604000.0,2016-07-27T17:00:00Z
ROL.N,988935000.0,2021-04-28T11:30:04Z
ROL.N,941360000.0,2021-01-27T12:30:02Z
ROL.N,932716000.0,2020-10-28T14:42:41Z
ROL.N,862830000.0,2020-07-29T11:30:03Z
ROL.N,800371000.0,2020-04-29T11:30:02Z
ROL.N,815750000.0,2020-01-29T12:30:03Z
ROL.N,806897000.0,2019-10-23T11:30:04Z
ROL.N,752264000.0,2019-07-24T11:30:03Z
ROL.N,719124000.0,2019-04-24T11:30:09Z
ROL.N,711908000.0,2019-01-23T12:30:04Z
ROL.N,734758000.0,2018-10-24T11:30:04Z
ROL.N,695811000.0,2018-07-25T11:30:06Z
ROL.N,662763000.0,2018-04-25T17:00:00Z
ROL.N,653924000.0,2018-01-24T17:00:00Z
ROL.N,650439000.0,2017-10-25T17:00:00Z
ROL.N,617462000.0,2017-07-26T17:00:00Z
ROL.N,583551000.0,2017-04-26T12:30:00Z
ROL.N,568545000.0,2017-01-25T13:31:00Z
ROL.N,574229000.0,2016-10-26T17:00:00Z
ROL.N,558320000.0,2016-07-27T12:30:00Z
CNNE.N,3545200000.0,2021-05-10T20:01:00Z
CNNE.N,3779600000.0,2021-02-22T21:17:35Z
CNNE.N,3260000000.0,2020-11-09T11:32:19Z
CNNE.N,3117900000.0,2020-08-07T10:30:54Z
CNNE.N,2180500000.0,2020-05-07T10:59:49Z
CNNE.N,1488500000.0,2020-02-21T11:25:00Z
CNNE.N,1212100000.0,2019-11-12T20:14:47Z
CNNE.N,1185500000.0,2019-08-08T20:47:28Z
CNNE.N,1154400000.0,2019-05-09T19:01:57Z
CNNE.N,1124600000.0,2019-03-14T10:33:52Z
CNNE.N,1091100000.0,2018-11-08T11:27:36Z
CNNE.N,1080000000.0,2018-08-13T10:25:00Z
CNNE.N,1059100000.0,2018-05-09T17:00:00Z
CNNE.N,1059400000.0,2018-03-14T17:00:00Z
CNNE.N,974100000.0,2017-11-28T23:00:00Z
CNNE.N,997300000.0,2017-10-19T17:00:00Z
CNNE.N,897900000.0,2017-07-24T17:00:00Z
CNNE.N,,2017-10-19T17:00:00Z
CNNE.N,,2017-11-28T23:00:00Z
ASAN.N,-47699000.0,2021-06-03T20:06:45Z
ASAN.N,-12789000.0,2021-03-10T21:08:57Z
ASAN.N,27696000.0,2020-12-09T21:05:36Z
ASAN.N,-171704000.0,2020-09-18T21:23:05Z
ASAN.N,-175611000.0,2020-08-24T20:56:04Z
ASAN.N,,2020-09-18T21:23:05Z
ASAN.N,,2020-08-24T20:56:04Z
ASAN.N,,
AOS.N,1849000000.0,2021-04-29T10:55:03Z
AOS.N,1848300000.0,2021-01-28T11:56:50Z
AOS.N,1747100000.0,2020-10-29T10:50:04Z
AOS.N,1658100000.0,2020-07-30T10:55:04Z
AOS.N,1616300000.0,2020-05-05T10:55:03Z
AOS.N,1666800000.0,2020-01-28T11:55:03Z
AOS.N,1656200000.0,2019-10-29T10:55:03Z
AOS.N,1725100000.0,2019-07-30T10:55:05Z
AOS.N,1749200000.0,2019-04-30T11:02:04Z
AOS.N,1717000000.0,2019-01-29T11:55:03Z
AOS.N,1756200000.0,2018-10-30T10:55:05Z
AOS.N,1730300000.0,2018-07-25T10:55:02Z
AOS.N,1708400000.0,2018-04-25T17:00:00Z
AOS.N,1644900000.0,2018-01-30T17:00:00Z
AOS.N,1665900000.0,2017-10-25T16:00:00Z
AOS.N,1613700000.0,2017-07-26T11:50:00Z
AOS.N,1566400000.0,2017-04-27T11:55:00Z
AOS.N,1515300000.0,2017-02-02T12:08:00Z
AOS.N,1525600000.0,2016-10-26T11:03:00Z
AOS.N,1480700000.0,2016-07-26T12:02:00Z
EEFT.OQ,1405458000.0,2021-04-28T22:55:00Z
EEFT.OQ,1445622000.0,2021-02-10T04:20:15Z
EEFT.OQ,1305701000.0,2020-10-28T03:30:10Z
EEFT.OQ,1212736000.0,2020-07-29T04:10:10Z
EEFT.OQ,1289446000.0,2020-04-29T01:00:10Z
EEFT.OQ,1579274000.0,2020-02-11T08:18:39Z
EEFT.OQ,1445638000.0,2019-10-23T01:00:05Z
EEFT.OQ,1398183000.0,2019-07-23T23:15:00Z
EEFT.OQ,1287734000.0,2019-04-30T00:20:20Z
EEFT.OQ,1232673000.0,2019-02-08T04:25:04Z
EEFT.OQ,1178835000.0,2018-10-19T01:10:03Z
EEFT.OQ,1069664000.0,2018-07-24T22:00:03Z
EEFT.OQ,1128087000.0,2018-04-25T17:00:00Z
EEFT.OQ,1198518000.0,2018-02-07T17:00:00Z
EEFT.OQ,1196683000.0,2017-10-20T16:00:00Z
EEFT.OQ,1061709000.0,2017-07-25T23:20:00Z
EEFT.OQ,952430000.0,2017-04-26T02:50:00Z
EEFT.OQ,899549000.0,2017-02-09T01:45:00Z
EEFT.OQ,924678000.0,2016-10-21T02:27:00Z
EEFT.OQ,851392000.0,2016-07-27T01:45:00Z
DKS.N,2598724000.0,2021-05-26T11:30:07Z
DKS.N,2339534000.0,2021-03-09T12:30:06Z
DKS.N,2121639000.0,2020-11-24T12:30:05Z
DKS.N,1930296000.0,2020-08-26T11:30:06Z
DKS.N,1672025000.0,2020-06-02T11:30:06Z
DKS.N,1731598000.0,2020-03-10T11:30:06Z
DKS.N,1708902000.0,2019-11-26T12:30:04Z
DKS.N,1765086000.0,2019-08-22T11:30:04Z
DKS.N,1826035000.0,2019-05-29T11:30:04Z
DKS.N,1904161000.0,2019-03-12T11:30:04Z
DKS.N,1847042000.0,2018-11-28T12:30:03Z
DKS.N,1931226000.0,2018-08-29T12:06:06Z
DKS.N,1898210000.0,2018-05-30T17:00:00Z
DKS.N,1941501000.0,2018-03-13T17:00:00Z
DKS.N,1872986000.0,2017-11-14T17:00:00Z
DKS.N,1921260000.0,2017-08-15T12:30:00Z
DKS.N,1960824000.0,2017-05-16T17:00:00Z
DKS.N,1929489000.0,2017-03-07T23:00:00Z
DKS.N,1869865000.0,2016-11-15T12:30:00Z
DKS.N,1829600000.0,2016-08-16T17:00:00Z
IAC.OQ,6688138000.0,2021-05-06T20:31:08Z
IAC.OQ,6597575000.0,2021-02-03T21:37:50Z
IAC.OQ,6194230000.0,2020-11-05T21:40:06Z
IAC.OQ,4647535000.0,2020-08-10T20:25:42Z
IAC.OQ,3917240000.0,2020-05-06T20:24:21Z
IAC.OQ,2535025000.0,2020-02-05T21:43:00Z
IAC.OQ,2897274000.0,2019-11-06T22:14:45Z
IAC.OQ,2983461000.0,2019-08-07T20:57:58Z
IAC.OQ,2779861000.0,2019-05-08T21:17:33Z
IAC.OQ,2843125000.0,2019-02-07T21:25:22Z
IAC.OQ,2600482000.0,2018-11-07T21:31:22Z
IAC.OQ,2576079000.0,2018-08-08T17:00:00Z
IAC.OQ,2494527000.0,2018-05-09T16:00:00Z
IAC.OQ,2430028000.0,2018-02-07T16:00:00Z
IAC.OQ,2428921000.0,2017-11-08T17:00:00Z
IAC.OQ,1965177000.0,2017-08-02T17:00:00Z
IAC.OQ,1848059000.0,2017-05-03T16:00:00Z
IAC.OQ,1869222000.0,2017-02-28T16:00:00Z
IAC.OQ,1863866000.0,2016-11-02T17:00:00Z
IAC.OQ,1814450000.0,2016-07-27T17:00:00Z
CVX.N,131888000000.0,2021-04-30T10:32:41Z
CVX.N,131688000000.0,2021-01-29T12:30:00Z
CVX.N,131774000000.0,2020-10-30T10:45:00Z
CVX.N,134118000000.0,2020-07-31T10:45:00Z
CVX.N,143930000000.0,2020-05-01T13:01:16Z
CVX.N,144213000000.0,2020-01-31T12:00:00Z
CVX.N,155841000000.0,2019-11-01T12:30:00Z
CVX.N,156395000000.0,2019-08-02T12:30:00Z
CVX.N,155045000000.0,2019-04-26T12:30:00Z
CVX.N,154554000000.0,2019-02-01T13:30:00Z
CVX.N,153575000000.0,2018-11-02T12:30:00Z
CVX.N,152198000000.0,2018-07-27T12:30:00Z
CVX.N,150356000000.0,2018-04-27T17:00:00Z
CVX.N,148124000000.0,2018-02-02T17:00:00Z
CVX.N,146713000000.0,2017-10-27T16:00:00Z
CVX.N,146203000000.0,2017-07-28T13:30:00Z
CVX.N,146592000000.0,2017-04-28T14:01:00Z
CVX.N,145556000000.0,2017-01-27T13:30:00Z
CVX.N,146800000000.0,2016-10-28T12:30:00Z
CVX.N,147163000000.0,2016-07-29T13:30:00Z
PACK.N,523800000.0,2021-05-06T11:30:00Z
PACK.N,522900000.0,2021-03-04T14:03:54Z
PACK.N,517300000.0,2020-11-06T14:35:34Z
PACK.N,513900000.0,2020-07-30T17:32:13Z
PACK.N,518600000.0,2020-05-11T13:28:19Z
PACK.N,531800000.0,2020-03-17T10:24:35Z
PACK.N,399600000.0,2020-02-25T00:00:00Z
PACK.N,410700000.0,2019-08-13T13:16:09Z
PACK.N,286719318.0,2019-05-07T19:17:25Z
PACK.N,5000007.0,2019-03-01T11:28:37Z
PACK.N,5000008.0,2018-11-08T11:12:12Z
PACK.N,5000001.0,2018-08-06T11:29:38Z
PACK.N,5000003.0,2018-05-10T23:00:00Z
PACK.N,53985.0,2018-03-29T17:00:00Z
PACK.N,16537.0,2018-01-05T17:00:00Z
PACK.N,,
ENS.N,1539755000.0,2021-05-20T20:16:04Z
ENS.N,1527557000.0,2021-02-10T21:19:06Z
ENS.N,1431391000.0,2020-11-11T21:15:00Z
ENS.N,1361628000.0,2020-08-12T20:15:10Z
ENS.N,1300525000.0,2020-06-01T20:49:10Z
ENS.N,1366095000.0,2020-02-05T21:15:10Z
ENS.N,1315475000.0,2019-11-06T22:04:24Z
ENS.N,1292926000.0,2019-08-07T20:15:10Z
ENS.N,1282287000.0,2019-05-29T22:50:58Z
ENS.N,1309102000.0,2019-02-06T21:26:53Z
ENS.N,1197905000.0,2018-11-07T21:15:11Z
ENS.N,1171338000.0,2018-08-08T20:28:07Z
ENS.N,1195675000.0,2018-05-30T17:00:00Z
ENS.N,1120824000.0,2018-02-07T17:00:00Z
ENS.N,1135047000.0,2017-11-08T17:00:00Z
ENS.N,1162794000.0,2017-08-09T21:16:00Z
ENS.N,1103456000.0,2017-05-30T17:00:00Z
ENS.N,1054560000.0,2017-02-08T17:00:00Z
ENS.N,1070885000.0,2016-11-09T17:00:00Z
ENS.N,1025144000.0,2016-08-10T17:00:00Z
BANF.OQ,1094671000.0,2021-04-15T20:23:36Z
BANF.OQ,1067885000.0,2021-01-21T21:30:05Z
BANF.OQ,1043752000.0,2020-10-15T20:15:04Z
BANF.OQ,1034199000.0,2020-07-16T20:30:05Z
BANF.OQ,1023380000.0,2020-04-21T20:30:03Z
BANF.OQ,1004989000.0,2020-01-17T16:45:03Z
BANF.OQ,979752000.0,2019-10-17T20:30:05Z
BANF.OQ,956380000.0,2019-07-18T20:39:23Z
BANF.OQ,927927000.0,2019-04-18T20:32:43Z
BANF.OQ,902789000.0,2019-01-17T21:30:02Z
BANF.OQ,884801000.0,2018-10-19T18:53:33Z
BANF.OQ,862012000.0,2018-07-19T20:35:27Z
BANF.OQ,838096000.0,2018-04-19T17:00:00Z
BANF.OQ,775629000.0,2018-01-18T17:00:00Z
BANF.OQ,764414000.0,2017-10-19T17:00:00Z
BANF.OQ,748462000.0,2017-07-20T16:00:00Z
BANF.OQ,729873000.0,2017-04-20T18:24:00Z
BANF.OQ,711094000.0,2017-01-19T18:38:00Z
BANF.OQ,693731000.0,2016-10-20T17:00:00Z
BANF.OQ,676830000.0,2016-07-21T21:15:00Z
GAN.OQ,250546000.0,2021-05-17T20:20:16Z
GAN.OQ,155564000.0,
GAN.OQ,,2020-11-16T21:38:20Z
GAN.OQ,,2020-08-20T21:14:58Z
GAN.OQ,14838000.0,2020-06-16T20:31:46Z
GAN.OQ,,
BFLY.N,436163000.0,2021-05-13T12:07:55Z
BFLY.N,261252836.0,2021-03-29T20:01:00Z
BFLY.N,400422013.0,2020-11-16T21:08:06Z
BFLY.N,400749049.0,2020-08-14T20:10:59Z
BFLY.N,24000.0,2020-05-18T21:04:31Z
BFLY.N,,
XONE.OQ,166224000.0,2021-05-17T20:41:58Z
XONE.OQ,76303000.0,2021-03-11T21:22:37Z
XONE.OQ,67183000.0,2020-11-05T21:36:57Z
XONE.OQ,44531000.0,2020-08-06T20:17:18Z
XONE.OQ,44388000.0,2020-05-07T20:21:02Z
XONE.OQ,48582000.0,2020-03-12T20:26:04Z
XONE.OQ,49363000.0,2019-11-07T21:24:02Z
XONE.OQ,55572000.0,2019-08-07T20:47:15Z
XONE.OQ,58039000.0,2019-05-09T12:06:45Z
XONE.OQ,62775000.0,2019-03-14T10:33:54Z
XONE.OQ,60374000.0,2018-11-08T13:43:51Z
XONE.OQ,60323000.0,2018-08-09T16:00:00Z
XONE.OQ,70605000.0,2018-05-10T23:00:00Z
XONE.OQ,75209000.0,2018-03-15T23:00:00Z
XONE.OQ,76071000.0,2017-11-09T23:00:00Z
XONE.OQ,78532000.0,2017-08-09T16:00:00Z
XONE.OQ,82168000.0,2017-05-10T17:00:00Z
XONE.OQ,87780000.0,2017-03-16T17:00:00Z
XONE.OQ,93477000.0,2016-11-09T17:00:00Z
XONE.OQ,96049000.0,2016-08-09T16:00:00Z
SNCY.OQ,409960000.0,2021-05-05T20:28:04Z
SNCY.OQ,,
SNCY.OQ,290069000.0,
SNCY.OQ,,2021-05-05T20:28:04Z
SNCY.OQ,,2020-12-22T23:09:10Z
AGCO.N,3086500000.0,2021-04-29T11:30:00Z
AGCO.N,2980000000.0,2021-02-04T12:30:00Z
AGCO.N,2809700000.0,2020-11-03T12:30:00Z
AGCO.N,2676100000.0,2020-07-30T11:30:01Z
AGCO.N,2642100000.0,2020-05-05T11:30:00Z
AGCO.N,2853800000.0,2020-02-06T12:30:00Z
AGCO.N,2976600000.0,2019-10-29T11:30:00Z
AGCO.N,3064700000.0,2019-07-30T11:30:00Z
AGCO.N,2955700000.0,2019-05-02T11:54:00Z
AGCO.N,2932900000.0,2019-02-05T12:46:00Z
AGCO.N,2906100000.0,2018-10-30T11:45:00Z
AGCO.N,2934800000.0,2018-07-31T11:45:00Z
AGCO.N,3052900000.0,2018-05-01T17:00:00Z
AGCO.N,3029600000.0,2018-02-06T17:00:00Z
AGCO.N,3028200000.0,2017-10-31T17:00:00Z
AGCO.N,2907500000.0,2017-07-27T17:00:00Z
AGCO.N,2811200000.0,2017-04-28T17:00:00Z
AGCO.N,2776100000.0,2017-02-07T17:00:00Z
AGCO.N,2900200000.0,2016-10-26T17:00:00Z
AGCO.N,2923700000.0,2016-08-04T13:00:00Z
DK.N,911200000.0,2021-05-04T20:15:12Z
DK.N,1006700000.0,2021-02-23T21:15:13Z
DK.N,1302200000.0,2020-11-05T12:56:20Z
DK.N,1393800000.0,2020-08-04T21:29:41Z
DK.N,1327000000.0,2020-05-05T23:22:44Z
DK.N,1666300000.0,2020-02-25T21:15:11Z
DK.N,1691100000.0,2019-11-04T21:47:50Z
DK.N,1714500000.0,2019-08-05T10:47:06Z
DK.N,1725500000.0,2019-05-06T10:45:19Z
DK.N,1632600000.0,2019-02-19T23:00:09Z
DK.N,1721300000.0,2018-11-07T01:03:41Z
DK.N,1602800000.0,2018-08-07T22:27:18Z
DK.N,1618200000.0,2018-05-08T17:00:00Z
DK.N,1650600000.0,2018-02-27T17:00:00Z
DK.N,1480400000.0,2017-11-09T17:00:00Z
DK.N,971100000.0,2017-08-02T17:00:00Z
DK.N,997900000.0,2017-05-08T17:00:00Z
DK.N,991900000.0,2017-02-27T17:00:00Z
DK.N,948200000.0,2016-10-31T22:20:00Z
DK.N,1113800000.0,2016-08-04T17:00:00Z
HPE.N,16560000000.0,2021-06-01T20:05:00Z
HPE.N,16212000000.0,2021-03-02T21:05:00Z
HPE.N,16049000000.0,2020-12-01T21:05:01Z
HPE.N,16155000000.0,2020-08-25T20:05:00Z
HPE.N,16210000000.0,2020-05-21T20:05:00Z
HPE.N,17189000000.0,2020-03-03T21:05:00Z
HPE.N,17098000000.0,2019-11-25T21:05:00Z
HPE.N,17533000000.0,2019-08-27T20:05:00Z
HPE.N,18198000000.0,2019-05-23T20:05:00Z
HPE.N,18293000000.0,2019-02-21T21:05:00Z
HPE.N,21239000000.0,2018-12-04T21:05:07Z
HPE.N,23426000000.0,2018-08-28T20:05:07Z
HPE.N,23932000000.0,2018-05-22T17:00:00Z
HPE.N,23951000000.0,2018-02-22T17:00:00Z
HPE.N,23466000000.0,2017-11-21T17:00:00Z
HPE.N,29012000000.0,2017-09-05T21:46:00Z
HPE.N,29011000000.0,2017-05-31T21:35:00Z
HPE.N,31501000000.0,2017-02-23T21:05:00Z
HPE.N,31448000000.0,2016-11-22T17:00:00Z
HPE.N,32426000000.0,2016-09-07T17:00:00Z
PNC.N,50331000000.0,2021-04-16T11:10:09Z
PNC.N,50493000000.0,2021-01-15T11:52:42Z
PNC.N,49760000000.0,2020-10-14T16:14:45Z
PNC.N,48928000000.0,2020-07-15T11:08:18Z
PNC.N,45269000000.0,2020-04-15T10:51:08Z
PNC.N,45321000000.0,2020-01-15T12:16:05Z
PNC.N,45428000000.0,2019-10-16T17:21:25Z
PNC.N,45349000000.0,2019-07-17T10:40:16Z
PNC.N,44546000000.0,2019-04-12T10:43:27Z
PNC.N,43742000000.0,2019-01-16T16:53:04Z
PNC.N,43076000000.0,2018-10-12T10:45:24Z
PNC.N,42917000000.0,2018-07-13T10:55:15Z
PNC.N,42983000000.0,2018-04-13T17:00:00Z
PNC.N,47513000000.0,2018-01-12T17:00:00Z
PNC.N,46388000000.0,2017-10-13T17:00:00Z
PNC.N,46084000000.0,2017-07-14T17:00:00Z
PNC.N,45754000000.0,2017-04-13T17:00:00Z
PNC.N,41722000000.0,2017-01-13T11:33:00Z
PNC.N,42251000000.0,2016-10-14T17:00:00Z
PNC.N,42103000000.0,2016-07-15T11:35:00Z
PFBC.OQ,539269000.0,2021-04-20T20:30:27Z
PFBC.OQ,,2021-01-25T21:13:47Z
PFBC.OQ,503867000.0,2020-10-19T21:17:22Z
PFBC.OQ,488729000.0,2020-07-21T20:30:38Z
PFBC.OQ,473785000.0,2020-05-11T00:00:00Z
PFBC.OQ,467195000.0,2020-01-22T21:32:46Z
PFBC.OQ,459080000.0,2019-10-16T12:00:12Z
PFBC.OQ,451442000.0,2019-07-17T20:01:01Z
PFBC.OQ,432132000.0,
PFBC.OQ,416651000.0,
PFBC.OQ,399969000.0,2018-10-17T20:13:00Z
PFBC.OQ,385226000.0,2018-07-18T17:00:00Z
PFBC.OQ,371028000.0,2018-04-19T17:00:00Z
PFBC.OQ,355034000.0,2018-01-22T17:00:00Z
PFBC.OQ,317025000.0,2017-10-24T17:00:00Z
PFBC.OQ,305225000.0,2017-07-18T21:56:00Z
PFBC.OQ,294383000.0,2017-04-19T17:00:00Z
PFBC.OQ,298065000.0,2017-01-19T17:00:00Z
PFBC.OQ,291258000.0,2016-10-19T21:15:00Z
PFBC.OQ,282353000.0,2016-07-21T21:15:00Z
XPEL.OQ,60019792.0,2021-05-10T11:02:02Z
XPEL.OQ,53382868.0,2021-03-11T12:04:17Z
XPEL.OQ,46426988.0,2020-11-10T22:17:51Z
XPEL.OQ,39399442.0,2020-08-12T11:56:54Z
XPEL.OQ,34982030.0,2020-05-14T12:38:17Z
XPEL.OQ,35061890.0,2020-03-16T12:52:57Z
XPEL.OQ,30247076.0,2019-11-08T21:54:15Z
XPEL.OQ,25881341.0,2019-08-21T12:29:07Z
XPEL.OQ,22736011.0,2019-05-30T15:25:31Z
XPEL.OQ,20802974.0,2019-04-03T11:02:26Z
XPEL.OQ,19278717.0,2018-11-14T13:30:00Z
XPEL.OQ,16931874.0,2018-08-29T12:41:05Z
XPEL.OQ,14656953.0,2018-05-23T17:00:00Z
XPEL.OQ,,2018-03-28T17:00:00Z
XPEL.OQ,,2017-11-15T17:00:00Z
XPEL.OQ,,2017-08-28T17:00:00Z
XPEL.OQ,,2017-05-24T17:00:00Z
XPEL.OQ,10348623.0,2017-03-27T17:00:00Z
XPEL.OQ,10517999.0,2016-11-17T17:00:00Z
XPEL.OQ,9926335.0,2016-08-29T17:00:00Z
KRNY.OQ,1063812000.0,2021-04-29T20:21:07Z
KRNY.OQ,1092341000.0,2021-01-28T21:20:09Z
KRNY.OQ,1124060000.0,2020-10-30T20:02:54Z
KRNY.OQ,1084177000.0,2020-07-31T20:04:51Z
KRNY.OQ,1069672000.0,2020-04-29T20:34:24Z
KRNY.OQ,1094570000.0,2020-01-30T21:16:50Z
KRNY.OQ,1110789000.0,2019-10-30T20:33:51Z
KRNY.OQ,1127159000.0,2019-07-30T20:34:38Z
KRNY.OQ,1158111000.0,2019-04-29T20:30:32Z
KRNY.OQ,1158111000.0,2019-01-30T21:36:59Z
KRNY.OQ,1183261000.0,2018-10-30T20:33:32Z
KRNY.OQ,1183261000.0,2018-07-30T16:00:00Z
KRNY.OQ,1236081000.0,2018-04-27T16:00:00Z
KRNY.OQ,1268748000.0,2018-01-30T16:00:00Z
KRNY.OQ,991201000.0,2017-10-30T17:00:00Z
KRNY.OQ,989273000.0,2017-07-28T16:00:00Z
KRNY.OQ,1014233000.0,2017-04-28T16:00:00Z
KRNY.OQ,1057181000.0,2017-01-31T17:00:00Z
KRNY.OQ,1094010000.0,2016-10-28T21:30:00Z
KRNY.OQ,1114652000.0,2016-08-04T23:00:00Z
KRNY.OQ,1119534000.0,
KRNY.OQ,1147629000.0,
SUI.N,6253294000.0,2021-04-26T20:49:29Z
SUI.N,5525276000.0,2021-02-17T22:21:36Z
SUI.N,4358799000.0,2020-10-21T20:46:44Z
SUI.N,4347564000.0,2020-07-22T21:07:40Z
SUI.N,3724862000.0,2020-04-22T20:20:05Z
SUI.N,3819724000.0,2020-02-19T21:46:25Z
SUI.N,3499826000.0,2019-10-23T20:47:42Z
SUI.N,3507254000.0,2019-07-24T20:41:22Z
SUI.N,3078895000.0,2019-04-24T20:49:05Z
SUI.N,3106823000.0,2019-02-20T21:18:47Z
SUI.N,3159138000.0,2018-10-24T20:53:30Z
SUI.N,2629288000.0,2018-07-25T20:56:47Z
SUI.N,2571632000.0,2018-04-23T16:00:00Z
SUI.N,2598431000.0,2018-02-21T17:00:00Z
SUI.N,2696026000.0,2017-10-23T17:00:00Z
SUI.N,2690980000.0,2017-07-26T22:06:00Z
SUI.N,2294957000.0,2017-04-27T16:00:00Z
SUI.N,2295577000.0,2017-02-23T17:00:00Z
SUI.N,2334248000.0,2016-11-01T17:00:00Z
SUI.N,2033081000.0,2016-08-02T11:30:00Z
TSLA.OQ,23017000000.0,2021-04-26T20:56:40Z
TSLA.OQ,22225000000.0,2021-01-27T22:13:20Z
TSLA.OQ,16031000000.0,2020-10-21T20:44:12Z
TSLA.OQ,9855000000.0,2020-07-22T20:57:54Z
TSLA.OQ,9173000000.0,2020-04-29T20:59:56Z
TSLA.OQ,6618000000.0,2020-01-29T22:14:57Z
TSLA.OQ,6040000000.0,2019-10-23T21:29:01Z
TSLA.OQ,5715393000.0,2019-07-24T20:57:51Z
TSLA.OQ,4605596000.0,2019-04-24T21:17:42Z
TSLA.OQ,4923243000.0,2019-01-30T21:20:45Z
TSLA.OQ,4508838000.0,2018-10-24T20:30:47Z
TSLA.OQ,3906421000.0,2018-08-01T20:37:36Z
TSLA.OQ,4450695000.0,2018-05-02T17:00:00Z
TSLA.OQ,4237242000.0,2018-02-07T17:00:00Z
TSLA.OQ,4711480000.0,2017-11-01T17:00:00Z
TSLA.OQ,5105752000.0,2017-08-02T17:00:00Z
TSLA.OQ,4987719000.0,2017-05-03T17:00:00Z
TSLA.OQ,4752911000.0,2017-02-22T17:00:00Z
TSLA.OQ,2680488000.0,2016-10-26T17:00:00Z
TSLA.OQ,2520294000.0,2016-08-03T17:00:00Z
CDAY.N,2159300000.0,2021-05-05T20:15:00Z
CDAY.N,2098200000.0,2021-02-09T21:21:15Z
CDAY.N,2036300000.0,2020-11-05T21:15:04Z
CDAY.N,1985700000.0,2020-08-05T20:21:01Z
